,precision,recall,f1-score,support
favor,0.5957446808510638,0.8888888888888888,0.713375796178344,63.0
against,0.3333333333333333,0.16666666666666666,0.2222222222222222,18.0
none,0.7333333333333333,0.2972972972972973,0.42307692307692313,37.0
accuracy,0.5932203389830508,0.5932203389830508,0.5932203389830508,0.5932203389830508
macro avg,0.5541371158392434,0.450950950950951,0.45289164715916314,118.0
weighted avg,0.5988580358216131,0.5932203389830508,0.5474281467210323,118.0
