,precision,recall,f1-score,support
favor,0.7777777777777778,0.9245283018867925,0.8448275862068966,53.0
against,0.7441860465116279,0.9411764705882353,0.8311688311688312,34.0
none,1.0,0.20833333333333334,0.3448275862068966,24.0
accuracy,0.7747747747747747,0.7747747747747747,0.7747747747747747,0.7747747747747747
macro avg,0.8406546080964685,0.6913460352694537,0.673608001194208,111.0
weighted avg,0.8155364666992574,0.7747747747747747,0.732535715294336,111.0
