,precision,recall,f1-score,support
favor,0.7796610169491526,0.8679245283018868,0.8214285714285715,53.0
against,0.7619047619047619,0.9411764705882353,0.8421052631578947,34.0
none,0.7,0.2916666666666667,0.4117647058823529,24.0
accuracy,0.7657657657657657,0.7657657657657657,0.7657657657657657,0.7657657657657657
macro avg,0.7471885929513048,0.7002558885189295,0.691766180156273,111.0
weighted avg,0.7569981603879908,0.7657657657657657,0.7391860015699026,111.0
