,precision,recall,f1-score,support
favor,0.8448275862068966,0.9245283018867925,0.8828828828828829,53.0
against,0.7619047619047619,0.9411764705882353,0.8421052631578947,34.0
none,0.9090909090909091,0.4166666666666667,0.5714285714285715,24.0
accuracy,0.8198198198198198,0.8198198198198198,0.8198198198198198,0.8198198198198198
macro avg,0.8386077524008558,0.7607904797138981,0.7654722391564497,111.0
weighted avg,0.833322574701885,0.8198198198198198,0.8030509680580804,111.0
