,precision,recall,f1-score,support
favor,0.7704918032786885,0.8867924528301887,0.8245614035087719,53.0
against,0.7441860465116279,0.9411764705882353,0.8311688311688312,34.0
none,0.7142857142857143,0.20833333333333334,0.3225806451612903,24.0
accuracy,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.7567567567567568
macro avg,0.7429878546920102,0.6787674189172525,0.6594369599462978,111.0
weighted avg,0.7502815161984052,0.7567567567567568,0.7180489200862715,111.0
