,precision,recall,f1-score,support
favor,0.8275862068965517,0.9056603773584906,0.8648648648648648,53.0
against,0.9090909090909091,0.8823529411764706,0.8955223880597014,34.0
none,0.8,0.6666666666666666,0.7272727272727272,24.0
accuracy,0.8468468468468469,0.8468468468468469,0.8468468468468469,0.8468468468468469
macro avg,0.8455590386624868,0.8182266617338759,0.8292199933990978,111.0
weighted avg,0.8465870258973707,0.8468468468468469,0.844505806183902,111.0
