,precision,recall,f1-score,support
favor,0.7121212121212122,0.8867924528301887,0.7899159663865547,53.0
against,0.9259259259259259,0.7352941176470589,0.819672131147541,34.0
none,0.7777777777777778,0.5833333333333334,0.6666666666666666,24.0
accuracy,0.7747747747747747,0.7747747747747747,0.7747747747747747,0.7747747747747747
macro avg,0.8052749719416386,0.7351399679368603,0.7587515880669208,111.0
weighted avg,0.7918069584736251,0.7747747747747747,0.7723819700676019,111.0
