,precision,recall,f1-score,support
favor,0.7796610169491526,0.8679245283018868,0.8214285714285715,53.0
against,0.9032258064516129,0.8235294117647058,0.8615384615384616,34.0
none,0.7142857142857143,0.625,0.6666666666666666,24.0
accuracy,0.8018018018018018,0.8018018018018018,0.8018018018018018,0.8018018018018018
macro avg,0.7990575125621598,0.7721513133555309,0.7832112332112332,111.0
weighted avg,0.8033744906352889,0.8018018018018018,0.8002524502524503,111.0
