,precision,recall,f1-score,support
favor,0.847457627118644,0.9433962264150944,0.8928571428571428,53.0
against,0.7804878048780488,0.9411764705882353,0.8533333333333334,34.0
none,1.0,0.4583333333333333,0.6285714285714286,24.0
accuracy,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378
macro avg,0.8759818106655644,0.7809686767788877,0.7915873015873016,111.0
weighted avg,0.8599264829111873,0.8378378378378378,0.8236078936078937,111.0
