,precision,recall,f1-score,support
favor,0.8064516129032258,0.9433962264150944,0.8695652173913043,53.0
against,0.7804878048780488,0.9411764705882353,0.8533333333333334,34.0
none,1.0,0.3333333333333333,0.5,24.0
accuracy,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.8108108108108109
macro avg,0.8623131392604249,0.7393020101122211,0.7409661835748792,111.0
weighted avg,0.8403470346822038,0.8108108108108109,0.7846872959916439,111.0
