,precision,recall,f1-score,support
favor,0.847457627118644,0.9433962264150944,0.8928571428571428,53.0
against,0.7619047619047619,0.9411764705882353,0.8421052631578947,34.0
none,1.0,0.4166666666666667,0.5882352941176471,24.0
accuracy,0.8288288288288288,0.8288288288288288,0.8288288288288288,0.8288288288288288
macro avg,0.869787463007802,0.7670797878899988,0.7743992333775616,111.0
weighted avg,0.8542343796581084,0.8288288288288288,0.8114473385371219,111.0
