,precision,recall,f1-score,support
favor,0.8035714285714286,0.8490566037735849,0.8256880733944955,53.0
against,0.725,0.8529411764705882,0.7837837837837837,34.0
none,0.7333333333333333,0.4583333333333333,0.5641025641025641,24.0
accuracy,0.7657657657657657,0.7657657657657657,0.7657657657657657,0.7657657657657657
macro avg,0.753968253968254,0.7201103711925022,0.7245248070936144,111.0
weighted avg,0.7643178893178892,0.7657657657657657,0.7562934961893553,111.0
