,precision,recall,f1-score,support
favor,0.6111111111111112,0.873015873015873,0.7189542483660131,63.0
against,0.3333333333333333,0.2222222222222222,0.26666666666666666,18.0
none,0.6875,0.2972972972972973,0.41509433962264153,37.0
accuracy,0.5932203389830508,0.5932203389830508,0.5932203389830508,0.5932203389830508
macro avg,0.5439814814814815,0.46417846417846426,0.46690508488510707,118.0
weighted avg,0.5926906779661016,0.5932203389830508,0.5546831204499709,118.0
