,precision,recall,f1-score,support
favor,0.6785714285714286,0.9047619047619048,0.7755102040816326,63.0
against,0.5555555555555556,0.2777777777777778,0.3703703703703704,18.0
none,0.8,0.5405405405405406,0.6451612903225806,37.0
accuracy,0.6949152542372882,0.6949152542372882,0.6949152542372882,0.6949152542372882
macro avg,0.678042328042328,0.5743600743600744,0.5970139549248613,118.0
weighted avg,0.6978813559322034,0.6949152542372882,0.6728370954724153,118.0
