,precision,recall,f1-score,support
favor,0.7051282051282052,0.873015873015873,0.7801418439716312,63.0
against,0.375,0.3333333333333333,0.35294117647058826,18.0
none,0.7916666666666666,0.5135135135135135,0.6229508196721311,37.0
accuracy,0.6779661016949152,0.6779661016949152,0.6779661016949152,0.6779661016949152
macro avg,0.6239316239316239,0.5732875732875732,0.5853446133714502,118.0
weighted avg,0.6819046066927423,0.6779661016949152,0.6656869294453576,118.0
