,precision,recall,f1-score,support
favor,0.6373626373626373,0.9206349206349206,0.7532467532467533,63.0
against,0.42857142857142855,0.3333333333333333,0.375,18.0
none,0.7692307692307693,0.2702702702702703,0.4,37.0
accuracy,0.6271186440677966,0.6271186440677966,0.6271186440677966,0.6271186440677966
macro avg,0.6117216117216118,0.5080795080795081,0.5094155844155844,118.0
weighted avg,0.6468616129633079,0.6271186440677966,0.5847842835130971,118.0
